found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,in_common_v5,sharpness
JWST F115W,F115W_A10_0116560,150.3403680322952,1.9149924599469077,-2.578073740005493,0.9963226914405823,33.68607711791992,A10,False,True,False,True,True,True,True,True,True,True,0.6671995520591736
JWST F115W,F115W_B1_0682391,149.92829219591255,2.631219466337686,-3.1652987003326416,1.0067882537841797,33.68330001831055,B1,False,True,False,True,False,True,True,True,True,True,0.6497558951377869
Euclid VIS,VIS_101542818_0940679,150.2402363852738,2.11853295752934,0.5063294768333435,0.05154082924127579,33.681907653808594,101542818,True,True,True,True,False,False,True,True,True,True,0.5967584848403931
JWST F115W,F115W_A2_0134790,149.9866412117826,2.0825058917829207,-2.5779991149902344,0.9943206906318665,33.679317474365234,A2,False,True,False,True,False,True,True,True,True,True,0.6813180446624756
Euclid VIS,VIS_101545697_1540105,150.08126567383465,2.430159758409521,0.18034136295318604,0.04829665645956993,33.67382049560547,101545697,True,True,True,True,False,False,True,True,True,True,0.5677564740180969
Euclid VIS,VIS_101545696_1451535,149.94279627561593,2.3584032153507244,0.7950076460838318,0.04700120911002159,33.67080307006836,101545696,False,True,True,True,False,False,True,True,True,True,0.6510858535766602
JWST F115W,F115W_B8_1121524,150.21849554928414,2.237467326354431,-2.606096029281616,0.9719633460044861,33.66888427734375,B8,False,True,False,True,True,True,True,True,True,True,0.6534016728401184
Euclid VIS,VIS_101542817_0843619,149.96658922123314,2.0450177270159404,0.3405202627182007,0.04579254239797592,33.66666030883789,101542817,True,True,True,True,False,False,False,True,True,True,0.6604287028312683
JWST F115W,F115W_A5_0363189,150.34224453133118,2.009918881392319,-3.0181398391723633,1.0148301124572754,33.66647720336914,A5,False,True,False,True,True,True,False,True,True,True,0.6041213274002075
Euclid VIS,VIS_101544258_1259110,150.38458558899393,2.2346670691166555,0.6866928339004517,0.04679380729794502,33.663108825683594,101544258,False,True,True,True,False,False,True,True,True,True,0.6140224933624268
Euclid VIS,VIS_101544256_1160072,149.79742794703105,2.3102871029530334,1.4439131021499634,0.038180410861968994,33.66261291503906,101544256,False,True,True,True,False,False,True,True,True,True,0.6988019943237305
JWST F115W,F115W_B4_0915165,150.37172659340354,2.4872906587278054,-3.199415445327759,0.9971919655799866,33.66204071044922,B4,False,True,False,True,True,True,True,True,True,True,0.6170852780342102
JWST F115W,F115W_B7_1057190,150.02224074179202,2.301812271470722,-2.6415932178497314,0.9914040565490723,33.66157913208008,B7,False,True,False,True,True,True,True,True,True,True,0.659191370010376
Euclid VIS,VIS_101544257_1196800,150.00538286393186,2.163073760774188,1.0375721454620361,0.04197639971971512,33.65657043457031,101544257,True,True,True,True,False,False,True,True,True,True,0.6496382355690002
Euclid VIS,VIS_101542817_0840778,150.0127651574776,2.0224398681092577,0.823064386844635,0.04577410966157913,33.65311050415039,101542817,True,True,True,True,False,False,False,True,True,True,0.5957342386245728
Euclid VIS,VIS_101542816_0772553,149.7792743451503,1.9957423513932582,0.7810813784599304,0.04777202010154724,33.652469635009766,101542816,False,True,True,True,False,False,True,True,True,True,0.6690883040428162
JWST F115W,F115W_B8_1156909,150.2630538612924,2.3505158184812167,-2.6587324142456055,0.9714257121086121,33.65026092529297,B8,False,True,False,True,False,True,False,True,True,True,0.6378258466720581
JWST F115W,F115W_B7_1096135,150.0733757260175,2.423339179973436,-2.702169418334961,0.9910411834716797,33.649261474609375,B7,False,True,False,True,True,True,True,True,True,True,0.6990535259246826
Euclid VIS,VIS_101545696_1528798,149.99925145201644,2.635559447755786,0.916572093963623,0.046967845410108566,33.64690399169922,101545696,True,True,True,True,False,False,True,True,True,True,0.6717386841773987
Euclid VIS,VIS_101544257_1209645,150.08384675597316,2.24882391423457,1.007584571838379,0.04196011275053024,33.64351272583008,101544257,True,True,True,True,False,False,False,True,True,True,0.6424877047538757
JWST F115W,F115W_B7_1076373,150.03039483330403,2.369990615694811,-2.939687728881836,0.9908672571182251,33.64335250854492,B7,False,True,False,True,False,True,True,True,True,True,0.5803802013397217
JWST F115W,F115W_B9_1211819,150.36774815125392,2.2691385083876847,-2.7843308448791504,0.9828441739082336,33.64143371582031,B9,False,True,False,True,True,True,False,True,True,True,0.6124860644340515
JWST F115W,F115W_B9_1216468,150.31339818832066,2.3063586817687454,-3.229673385620117,0.9828290939331055,33.64091491699219,B9,False,True,False,True,True,True,False,True,True,True,0.6967308521270752
Euclid VIS,VIS_101542818_0918619,150.3639509697523,2.026020659419809,0.739060640335083,0.0514780655503273,33.640892028808594,101542818,True,True,True,True,False,False,True,True,True,True,0.6777557134628296
JWST F115W,F115W_B9_1199179,150.2616893957351,2.2622219414766906,-2.749861717224121,0.982792317867279,33.63965606689453,B9,False,True,False,True,True,True,False,True,True,True,0.6452896595001221
JWST F115W,F115W_B4_0926540,150.42934045627007,2.5073975074500185,-3.3332247734069824,0.9965097904205322,33.63901138305664,B4,False,True,False,True,False,True,True,True,True,True,0.5853462815284729
JWST F115W,F115W_B2_0763740,150.053244692199,2.4826009382492726,-2.83463454246521,1.0033795833587646,33.63855743408203,B2,False,True,False,True,True,True,False,True,True,True,0.6350983381271362
JWST F115W,F115W_B8_1143015,150.13920592829984,2.343865667891397,-2.3311355113983154,0.9710495471954346,33.637229919433594,B8,False,True,False,True,False,True,False,True,True,True,0.6902874708175659
Euclid VIS,VIS_101542818_0875059,150.19037573806247,1.913337911120764,0.8476137518882751,0.05146444961428642,33.631996154785156,101542818,True,True,True,True,False,False,True,True,True,True,0.6619011163711548
JWST F115W,F115W_B8_1137093,150.22277729333086,2.2838827249863396,-3.3310821056365967,0.970786452293396,33.628116607666016,B8,False,True,False,True,True,True,True,True,True,True,0.5874853730201721
JWST F115W,F115W_A9_0615834,150.20916674752743,1.896593783866716,-2.5933620929718018,0.9932914972305298,33.626731872558594,A9,False,True,False,True,True,True,True,True,True,True,0.6733332276344299
Euclid VIS,VIS_101545697_1544812,150.0566600100294,2.468890734803159,0.7960867285728455,0.04822762683033943,33.62569046020508,101545697,True,True,True,True,False,False,False,True,True,True,0.6216803193092346
Euclid VIS,VIS_101545696_1472511,149.946274773008,2.47275524072015,0.8944905996322632,0.04693642631173134,33.624393463134766,101545696,True,True,True,True,False,False,True,True,True,True,0.6671739816665649
Euclid VIS,VIS_101544258_1232643,150.34287217530934,2.113096525589431,0.4805537462234497,0.04673976078629494,33.624229431152344,101544258,True,True,True,True,False,False,False,True,True,True,0.6013407111167908
Euclid VIS,VIS_101545698_1572157,150.33383366453626,2.3967690063089835,0.11892461031675339,0.05364185571670532,33.62324523925781,101545698,True,True,True,True,False,False,False,True,True,True,0.6239830851554871
JWST F115W,F115W_A4_0324235,150.22699222800435,2.1108981371409774,-2.4095396995544434,0.9926822781562805,33.622196197509766,A4,False,True,False,True,True,True,True,True,True,True,0.6560951471328735
JWST F115W,F115W_A3_0272771,150.06725067857053,2.204834974636019,-2.1353790760040283,0.9761909246444702,33.62134552001953,A3,False,True,False,True,True,True,False,True,True,True,0.6981186866760254
JWST F115W,F115W_A1_0019124,149.87985702929126,2.141115592535231,-2.7460596561431885,0.9484784603118896,33.61967849731445,A1,False,True,False,True,True,True,True,True,True,True,0.5900834798812866
JWST F115W,F115W_A2_0190053,149.9867319802542,2.2284649792619864,-3.2642626762390137,0.9923129677772522,33.61131286621094,A2,False,True,False,True,True,True,True,True,True,True,0.6115278005599976
Euclid VIS,VIS_101542817_0848833,150.05979724535902,2.0870494876738244,0.4290754795074463,0.04571714252233505,33.611228942871094,101542817,True,True,True,True,False,False,False,True,True,True,0.69232577085495
Euclid VIS,VIS_101542817_0828209,150.10472636160486,1.9191779306872043,1.14864981174469,0.045713528990745544,33.60857009887695,101542817,False,True,True,True,False,False,True,True,True,True,0.6855546236038208
JWST F115W,F115W_B1_0683792,150.03778676943244,2.5949608083258644,-2.962519884109497,1.0044810771942139,33.606109619140625,B1,False,True,False,True,False,True,True,True,True,True,0.6899804472923279
Euclid VIS,VIS_101542816_0787754,149.85870644407325,2.1226932816199833,0.8084012269973755,0.04770376905798912,33.604393005371094,101542816,True,True,True,True,False,False,True,True,True,True,0.6477597951889038
JWST F115W,F115W_A7_0463952,149.84772193847562,1.9205496152638037,-3.1327178478240967,0.9940680861473083,33.603668212890625,A7,False,True,False,True,True,True,False,True,True,True,0.5624669194221497
Euclid VIS,VIS_101544258_1266706,150.28580316369386,2.2898855061929715,0.025590527802705765,0.04670900106430054,33.60210037231445,101544258,True,True,True,True,False,False,True,True,True,True,0.5559489130973816
JWST F115W,F115W_A3_0210494,150.11086157364974,2.0176435786263194,-2.4414994716644287,0.9755578637123108,33.599544525146484,A3,False,True,False,True,False,True,True,True,True,True,0.6386989951133728
Euclid VIS,VIS_101542816_0773069,149.90233669774733,1.9997219839855809,1.1484897136688232,0.04769320785999298,33.59695053100586,101542816,True,True,True,True,False,False,True,True,True,True,0.6913264393806458
Euclid VIS,VIS_101544258_1260000,150.43045815814807,2.242125343656435,0.5853574275970459,0.046698033809661865,33.59421157836914,101544258,False,True,True,True,False,False,True,True,True,True,0.6512758135795593
Euclid VIS,VIS_101544258_1257172,150.45988545990053,2.2197223471185956,0.7157624959945679,0.046697840094566345,33.59407043457031,101544258,True,True,True,True,False,False,True,True,True,True,0.6844556331634521
Euclid VIS,VIS_101542817_0839754,150.20223838220102,2.0139261040143004,0.522545337677002,0.045690156519412994,33.59138870239258,101542817,True,True,True,True,False,False,False,True,True,True,0.654883086681366
JWST F115W,F115W_B4_0880415,150.35507694652588,2.3587493106597894,-3.2601377964019775,0.9950966238975525,33.59130859375,B4,False,True,False,True,False,True,True,True,True,True,0.6687414646148682
Euclid VIS,VIS_101542817_0831174,150.17090103661832,1.9434250123890138,0.8419445753097534,0.04568949341773987,33.59090042114258,101542817,True,True,True,True,False,False,False,True,True,True,0.6906960010528564
JWST F115W,F115W_A5_0363956,150.3335766145198,2.0165491401936926,-3.14766788482666,1.012433648109436,33.58697509765625,A5,False,True,False,True,True,True,False,True,True,True,0.6306893229484558
Euclid VIS,VIS_101544257_1191815,150.03690493950876,2.1337430991571047,0.5303207635879517,0.041883233934640884,33.581871032714844,101544257,True,True,True,True,False,False,True,True,True,True,0.5665625333786011
Euclid VIS,VIS_101545697_1545764,150.08826236677888,2.4769972347775995,0.7480101585388184,0.048163674771785736,33.58110427856445,101545697,True,True,True,True,False,False,True,True,True,True,0.6477323770523071
JWST F115W,F115W_B8_1164484,150.14202524846115,2.4108454728796396,-2.8568408489227295,0.9694072008132935,33.58033752441406,B8,False,True,False,True,False,True,True,True,True,True,0.6722921133041382
JWST F115W,F115W_B6_1022416,149.8802334417497,2.4474718289792086,-3.346958637237549,1.0000672340393066,33.572235107421875,B6,False,True,False,True,True,True,False,True,True,True,0.6878938674926758
Euclid VIS,VIS_101544257_1199747,149.99293829291378,2.1841734067152148,0.7051441669464111,0.041869793087244034,33.57109451293945,101544257,False,True,True,True,False,False,True,True,True,True,0.6340547204017639
JWST F115W,F115W_A3_0214160,150.11988818772608,2.0373893177823224,-3.027191400527954,0.9746326208114624,33.56767654418945,A3,False,True,False,True,True,True,True,True,True,True,0.5997825264930725
Euclid VIS,VIS_101544258_1249309,150.40179941942097,2.1665215281212493,1.0678519010543823,0.046661023050546646,33.56758499145508,101544258,True,True,True,True,False,False,True,True,True,True,0.6766523718833923
JWST F115W,F115W_A4_0313131,150.27276800391033,2.048292845741329,-2.68926739692688,0.9909100532531738,33.562171936035156,A4,False,True,False,True,False,True,True,True,True,True,0.6503034234046936
Euclid VIS,VIS_101544257_1198277,150.07105275257112,2.1739072559934858,0.4051271080970764,0.04185360670089722,33.5581169128418,101544257,True,True,True,True,False,False,False,True,True,True,0.5530048608779907
Euclid VIS,VIS_101542817_0832760,150.0776472176445,1.956962603225744,0.3792097866535187,0.045644089579582214,33.557518005371094,101542817,True,True,True,True,False,False,True,True,True,True,0.6746015548706055
JWST F115W,F115W_B2_0796237,150.14292792920043,2.5810388152129193,-2.664987802505493,1.000753402709961,33.550514221191406,B2,False,True,False,True,True,True,True,True,True,True,0.6363117694854736
Euclid VIS,VIS_101542818_0870686,150.28000593096473,1.9033722249620604,-0.11219263076782227,0.0513388067483902,33.549888610839844,101542818,True,True,True,True,False,False,False,True,True,True,0.671855092048645
Euclid VIS,VIS_101544256_1139861,149.92062986743474,2.1850153972665822,0.872742235660553,0.03804967179894447,33.54734420776367,101544256,False,True,True,True,False,False,False,True,True,True,0.6187350749969482
JWST F115W,F115W_A5_0370406,150.31541421351912,2.039835384275782,-2.8742871284484863,1.0110437870025635,33.54086685180664,A5,False,True,False,True,False,True,False,True,True,True,0.5714958310127258
JWST F115W,F115W_A3_0225394,150.0272793979935,2.1134427432263507,-2.5678606033325195,0.9737574458122253,33.537532806396484,A3,False,True,False,True,True,True,True,True,True,True,0.6171169281005859
JWST F115W,F115W_B10_0718818,150.4749646015412,2.1904734775029806,-2.547409772872925,1.0194494724273682,33.53572463989258,B10,False,True,False,True,True,True,True,True,True,True,0.657819390296936
JWST F115W,F115W_A7_0489666,149.94807496000163,1.9801308510695756,-2.5331523418426514,0.9918903708457947,33.530052185058594,A7,False,True,False,True,False,True,True,True,True,True,0.6309609413146973
JWST F115W,F115W_A3_0273834,150.159351780107,2.1787776071282683,-3.1452534198760986,0.9734846353530884,33.52813720703125,A3,False,True,False,True,True,True,True,True,True,True,0.5605874061584473
JWST F115W,F115W_A7_0493714,149.89765785675615,2.0123806519521574,-2.4730937480926514,0.9917147159576416,33.52411651611328,A7,False,True,False,True,False,True,True,True,True,True,0.6651950478553772
JWST F115W,F115W_A7_0478715,149.9382839994488,1.9573798943924217,-3.317070484161377,0.9917078018188477,33.52388000488281,A7,False,True,False,True,True,True,True,True,True,True,0.6435889601707458
Euclid VIS,VIS_101545698_1579519,150.33472404896926,2.45445943746262,0.01359936036169529,0.053482238203287125,33.523197174072266,101545698,True,True,True,True,False,False,False,True,True,True,0.6199043393135071
Euclid VIS,VIS_101544257_1194990,150.1933131718942,2.154607039985471,0.11563533544540405,0.041803568601608276,33.51799392700195,101544257,True,True,True,True,False,False,True,True,True,True,0.5910415053367615
Euclid VIS,VIS_101544257_1204706,150.17784565735013,2.2155192424979786,1.0758461952209473,0.04180143401026726,33.51628494262695,101544257,False,True,True,True,False,False,False,True,True,True,0.6728241443634033
Euclid VIS,VIS_101542818_0860302,150.28622541867102,1.8716761993880693,0.9154620170593262,0.051283493638038635,33.51374053955078,101542818,False,True,True,True,False,False,True,True,True,True,0.6692296862602234
Euclid VIS,VIS_101542817_0837744,150.09736056440408,1.9988610867402026,1.105313777923584,0.04558228701353073,33.512081146240234,101542817,True,True,True,True,False,False,False,True,True,True,0.6530295014381409
Euclid VIS,VIS_101542817_0848546,149.95754048597985,2.0847819234021427,0.9051087498664856,0.045578695833683014,33.50944137573242,101542817,True,True,True,True,False,False,True,True,True,True,0.6425475478172302
Euclid VIS,VIS_101544256_1164341,149.91506061240517,2.3316366448595636,0.945851743221283,0.03800414875149727,33.507205963134766,101544256,True,True,True,True,False,False,False,True,True,True,0.6275378465652466
JWST F115W,F115W_A4_0292586,150.1630301937203,2.003358800095581,-2.6380257606506348,0.9892460107803345,33.50580978393555,A4,False,True,False,True,False,True,False,True,True,True,0.6049884557723999
Euclid VIS,VIS_101542818_0877037,150.37194334817693,1.917625547610847,0.8422948122024536,0.05126817151904106,33.503726959228516,101542818,False,True,True,True,False,False,True,True,True,True,0.6373096704483032
Euclid VIS,VIS_101542816_0777738,149.68808598924875,2.0365599602610014,0.880364716053009,0.047558046877384186,33.501739501953125,101542816,True,True,True,True,False,False,True,True,True,True,0.6443768739700317
Euclid VIS,VIS_101544257_1218462,150.0470929085768,2.311478288942517,1.0992790460586548,0.04178134351968765,33.50017547607422,101544257,False,True,True,True,False,False,True,True,True,True,0.6616507768630981
Euclid VIS,VIS_101542817_0846020,149.96653215175752,2.0645930179153074,0.6505069732666016,0.045560918748378754,33.49637222290039,101542817,True,True,True,True,False,False,True,True,True,True,0.6604791879653931
Euclid VIS,VIS_101544257_1194211,150.1947402859491,2.1505564522729,1.2283921241760254,0.04177030920982361,33.491329193115234,101544257,True,True,True,True,False,False,True,True,True,True,0.6734341382980347
Euclid VIS,VIS_101544257_1227734,150.1585286244461,2.3719777918123692,0.6632495522499084,0.04176468029618263,33.48681640625,101544257,True,True,True,True,False,False,False,True,True,True,0.6273295283317566
Euclid VIS,VIS_101542816_0786784,149.80351968222948,2.1150155471521845,0.891732931137085,0.04753679782152176,33.48677062988281,101542816,False,True,True,True,False,False,True,True,True,True,0.6504809856414795
JWST F115W,F115W_B10_0729102,150.42076889757428,2.26548387436272,-2.3595080375671387,1.0179039239883423,33.48488235473633,B10,False,True,False,True,True,True,True,True,True,True,0.587742030620575
Euclid VIS,VIS_101545696_1505135,149.9642759371359,2.5612026269341412,0.33247649669647217,0.046734947711229324,33.48006057739258,101545696,True,True,True,True,False,False,True,True,True,True,0.6923497319221497
JWST F115W,F115W_B5_0961716,150.45362820479238,2.4332924768715354,-2.1381447315216064,1.0279823541641235,33.478546142578125,B5,False,True,False,True,False,True,True,True,True,True,0.6232907772064209
Euclid VIS,VIS_101545697_1558597,150.1972823544297,2.5773580366036515,0.6819267272949219,0.04801267758011818,33.47582244873047,101545697,False,True,True,True,False,False,True,True,True,True,0.5918338298797607
JWST F115W,F115W_A3_0204765,150.02904463136744,2.035340558800815,-2.9440102577209473,0.9719381928443909,33.474876403808594,A3,False,True,False,True,False,True,True,True,True,True,0.6373850107192993
JWST F115W,F115W_B6_1026364,149.91105730532985,2.4506174250676445,-2.8799562454223633,0.9970862865447998,33.472164154052734,B6,False,True,False,True,False,True,False,True,True,True,0.6673387885093689
Euclid VIS,VIS_101545696_1510261,149.96429561997243,2.5755866981485274,1.0635441541671753,0.0467233844101429,33.47177505493164,101545696,True,True,True,True,False,False,True,True,True,True,0.6931876540184021
Euclid VIS,VIS_101545697_1550554,150.23664850414997,2.515568298340104,1.0996339321136475,0.04800359159708023,33.46949005126953,101545697,True,True,True,True,False,False,True,True,True,True,0.687743604183197
Euclid VIS,VIS_101544257_1227958,150.05200550626728,2.3733834439768486,0.42239487171173096,0.041742175817489624,33.468772888183594,101544257,True,True,True,True,False,False,True,True,True,True,0.5956981778144836
Euclid VIS,VIS_101544257_1222245,150.04869960905245,2.3362312737063022,0.9465446472167969,0.041739996522665024,33.46702575683594,101544257,False,True,True,True,False,False,True,True,True,True,0.6503269672393799
Euclid VIS,VIS_101545698_1579816,150.50158753709505,2.456707160283608,0.7055836319923401,0.05338030681014061,33.45930480957031,101545698,False,True,True,True,False,False,True,True,True,True,0.6266785860061646
Euclid VIS,VIS_101545698_1575417,150.27995774500732,2.4211899273242885,0.0005606406484730542,0.053376369178295135,33.45683670043945,101545698,True,True,True,True,False,False,True,True,True,True,0.6950985193252563
Euclid VIS,VIS_101544258_1253793,150.376257986489,2.194788244048616,0.5280693769454956,0.04650118947029114,33.45260238647461,101544258,True,True,True,True,False,False,True,True,True,True,0.576934814453125
Euclid VIS,VIS_101542818_0892724,150.30806494315067,1.9572368218155776,0.8603278398513794,0.05118793994188309,33.4512939453125,101542818,True,True,True,True,False,False,False,True,True,True,0.6323468685150146
Euclid VIS,VIS_101547135_1798016,149.96825095416028,2.648738160259008,0.678377628326416,0.05824841558933258,33.44830322265625,101547135,False,True,True,True,False,False,True,True,True,True,0.6559187769889832
JWST F115W,F115W_B5_0959361,150.52162291838218,2.3891998610000043,-3.268676280975342,1.0270146131515503,33.44702911376953,B5,False,True,False,True,True,True,True,True,True,True,0.6568953394889832
JWST F115W,F115W_B9_1216533,150.39355906238183,2.2774709538937348,-3.17899751663208,0.9771320223808289,33.4459114074707,B9,False,True,False,True,True,True,True,True,True,True,0.5949206352233887
Euclid VIS,VIS_101544256_1129512,149.98021020698218,2.1179345369153086,0.6431216597557068,0.037932977080345154,33.4444580078125,101544256,True,True,True,True,False,False,True,True,True,True,0.6041314601898193
Euclid VIS,VIS_101545697_1548378,150.23710777922773,2.4983325633317723,0.8752681016921997,0.04796139895915985,33.44007110595703,101545697,True,True,True,True,False,False,True,True,True,True,0.6898593902587891
Euclid VIS,VIS_101545696_1495690,149.96150184164887,2.5384307512582636,0.8302295804023743,0.046673376113176346,33.435951232910156,101545696,False,True,True,True,False,False,True,True,True,True,0.6124595403671265
Euclid VIS,VIS_101544256_1157386,149.94035376045412,2.2965153453664784,1.1872512102127075,0.037919994443655014,33.43301010131836,101544256,True,True,True,True,False,False,False,True,True,True,0.6625540852546692
Euclid VIS,VIS_101545697_1532808,150.0542836369559,2.37374300674748,0.5940735340118408,0.04794912412762642,33.43151092529297,101545697,True,True,True,True,False,False,True,True,True,True,0.6393193006515503
Euclid VIS,VIS_101542818_0885710,150.38274435832795,1.9375420401322272,0.5415738821029663,0.05115580931305885,33.4302978515625,101542818,False,True,True,True,False,False,True,True,True,True,0.5763940215110779
Euclid VIS,VIS_101544256_1143350,149.95110204937913,2.209462857371869,0.7044893503189087,0.03791381046175957,33.42755889892578,101544256,False,True,True,True,False,False,True,True,True,True,0.6024062633514404
Euclid VIS,VIS_101544256_1128657,149.9022317808378,2.112826419066043,0.6409741640090942,0.03791360557079315,33.4273796081543,101544256,True,True,True,True,False,False,False,True,True,True,0.6756872534751892
Euclid VIS,VIS_101545697_1552574,150.1741681711123,2.5314065596621274,0.5381041169166565,0.04793529585003853,33.421871185302734,101545697,False,True,True,True,False,False,True,True,True,True,0.6207522749900818
Euclid VIS,VIS_101542815_0715500,149.7081537421156,2.004282406726629,0.467502623796463,0.07260062545537949,33.42097091674805,101542815,True,True,True,True,False,False,True,True,True,True,0.6787641048431396
Euclid VIS,VIS_101542817_0812549,150.1612759242439,1.889711905298592,1.109647512435913,0.04544413462281227,33.4105110168457,101542817,True,True,True,True,False,False,True,True,True,True,0.6743532419204712
Euclid VIS,VIS_101544256_1137218,149.94589596018704,2.1685706078265614,0.9898144006729126,0.037890564650297165,33.40706253051758,101544256,False,True,True,True,False,False,True,True,True,True,0.6339001655578613
Euclid VIS,VIS_101544257_1202700,150.22702254809911,2.202493361284314,0.7666714191436768,0.04166271910071373,33.40506362915039,101544257,True,True,True,True,False,False,False,True,True,True,0.6102856397628784
Euclid VIS,VIS_101547135_1803929,149.96538910499518,2.6715293671697973,0.7291526794433594,0.058169327676296234,33.402889251708984,101547135,False,True,True,True,False,False,True,True,True,True,0.6756265163421631
Euclid VIS,VIS_101544258_1250676,150.40539921158057,2.17391930443915,1.0267525911331177,0.04642515257000923,33.39790344238281,101544258,False,True,True,True,False,False,True,True,True,True,0.6899988651275635
JWST F115W,F115W_B7_1091308,150.04704356916886,2.414473437504508,-2.844257116317749,0.9834757447242737,33.39238739013672,B7,False,True,False,True,False,True,False,True,True,True,0.6008449792861938
Euclid VIS,VIS_101545697_1542361,150.0642952719798,2.4492660223142244,0.9978196024894714,0.04789068177342415,33.39076614379883,101545697,False,True,True,True,False,False,False,True,True,True,0.6941158175468445
Euclid VIS,VIS_101542817_0842850,150.09460355270994,2.0392934663706126,1.0731531381607056,0.04540964215993881,33.385154724121094,101542817,False,True,True,True,False,False,True,True,True,True,0.6499904990196228
Euclid VIS,VIS_101544257_1190387,150.13234408167452,2.1240262461884933,0.4930078387260437,0.04163292795419693,33.38117599487305,101544257,False,True,True,True,False,False,True,True,True,True,0.5746901631355286
Euclid VIS,VIS_101542818_0935822,150.32292761917267,2.079009238316296,0.9397162199020386,0.0510748028755188,33.37736129760742,101542818,True,True,True,True,False,False,True,True,True,True,0.6471651792526245
JWST F115W,F115W_B3_0856450,150.27687433888096,2.51695582768793,-2.8544321060180664,0.985686182975769,33.3771858215332,B3,False,True,False,True,True,True,True,True,True,True,0.6280874609947205
Euclid VIS,VIS_101544256_1155577,149.90034901085457,2.2855559109910693,1.2461168766021729,0.03785575181245804,33.37636947631836,101544256,False,True,True,True,False,False,True,True,True,True,0.6749940514564514
JWST F115W,F115W_B1_0664781,149.94362732878088,2.570869275271849,-2.897413730621338,0.9975579380989075,33.374488830566406,B1,False,True,False,True,True,True,True,True,True,True,0.5736820697784424
JWST F115W,F115W_B4_0892508,150.38640338176378,2.4077511023841396,-2.991570472717285,0.98863285779953,33.373111724853516,B4,False,True,False,True,True,True,True,True,True,True,0.6039110422134399
JWST F115W,F115W_A5_0386395,150.40436825345927,2.088113400542315,-2.289185047149658,1.0057587623596191,33.36553955078125,A5,False,True,False,True,False,True,True,True,True,True,0.6851231455802917
Euclid VIS,VIS_101542817_0798380,150.10856891681144,1.870337840967813,0.7721752524375916,0.045379888266325,33.363277435302734,101542817,False,True,True,True,False,False,False,True,True,True,0.6206084489822388
Euclid VIS,VIS_101544256_1133304,149.81645640666815,2.144243727377827,0.4869350492954254,0.03783697262406349,33.35981369018555,101544256,True,True,True,True,False,False,True,True,True,True,0.5819615125656128
JWST F115W,F115W_A10_0117066,150.36993280481332,1.905526952615024,-2.5418219566345215,0.9866676330566406,33.35963439941406,A10,False,True,False,True,False,True,True,True,True,True,0.6795514822006226
Euclid VIS,VIS_101544257_1226709,150.06383224711433,2.3652939224926124,1.1673049926757812,0.04160412773489952,33.35808563232422,101544257,False,True,True,True,False,False,True,True,True,True,0.6723996996879578
JWST F115W,F115W_A2_0188351,149.9472958466571,2.2328199626614467,-3.300853729248047,0.9848133325576782,33.3572883605957,A2,False,True,False,True,False,True,True,True,True,True,0.6971317529678345
Euclid VIS,VIS_101542817_0837465,150.12224034382552,1.9967869987368736,0.9664397239685059,0.04537089169025421,33.35666275024414,101542817,True,True,True,True,False,False,True,True,True,True,0.6733608245849609
JWST F115W,F115W_A7_0481877,149.87062536217513,1.9886135379671321,-2.5030839443206787,0.9867130517959595,33.355037689208984,A7,False,True,False,True,False,True,False,True,True,True,0.6357096433639526
Euclid VIS,VIS_101542818_0931249,150.2280142268499,2.0562322861108497,0.15553763508796692,0.05103057995438576,33.34846115112305,101542818,True,True,True,True,False,False,True,True,True,True,0.6971073150634766
JWST F115W,F115W_A5_0350001,150.2879477149165,1.9502156099727403,-2.5326790809631348,1.0049355030059814,33.338226318359375,A5,False,True,False,True,True,True,False,True,True,True,0.6926147937774658
Euclid VIS,VIS_101544258_1261779,150.42475931326456,2.25670998620415,0.8900651335716248,0.046341657638549805,33.33783721923828,101544258,False,True,True,True,False,False,True,True,True,True,0.6529337167739868
Euclid VIS,VIS_101542817_0827641,150.16210735656475,1.9155838978647752,1.1179511547088623,0.04534153267741203,33.335079193115234,101542817,False,True,True,True,False,False,True,True,True,True,0.6673740148544312
Euclid VIS,VIS_101544258_1259043,150.4057805225285,2.2340825431963887,0.9773463606834412,0.04633741453289986,33.33478546142578,101544258,False,True,True,True,False,False,True,True,True,True,0.6571669578552246
JWST F115W,F115W_A4_0325838,150.1892748229844,2.1299690386550885,-2.239061117172241,0.9841564297676086,33.33342361450195,A4,False,True,False,True,False,True,True,True,True,True,0.6891480684280396
Euclid VIS,VIS_101544257_1213299,150.05582669736978,2.2756058283635636,0.7685010433197021,0.04157146066427231,33.33189392089844,101544257,True,True,True,True,False,False,False,True,True,True,0.6319934129714966
JWST F115W,F115W_B3_0857492,150.32250925144885,2.5042722607916112,-3.2602267265319824,0.9840514063835144,33.32183074951172,B3,False,True,False,True,True,True,True,True,True,True,0.652337908744812
Euclid VIS,VIS_101542818_0868139,150.3550700363833,1.898300548515903,0.5796440839767456,0.050989095121622086,33.32135009765625,101542818,True,True,True,True,False,False,False,True,True,True,0.6724846959114075
Euclid VIS,VIS_101545698_1583492,150.26638744680687,2.4858617999469517,0.5179809927940369,0.053152743726968765,33.31666564941406,101545698,False,True,True,True,False,False,True,True,True,True,0.5931575894355774
